,fanfic_id,update_date,tag
602,46949680,2023-05-04,yes i'm saying this scene was missing
603,46949680,2023-05-04,i will die on this hill
604,46949680,2023-05-04,Fluff
605,46949680,2023-05-04,Romantic Fluff
606,46949680,2023-05-04,just all the fluffy getting together feelings
607,46949680,2023-05-04,Getting Together
608,46949680,2023-05-04,Love Confessions
609,46949680,2023-05-04,there will be hand holding
610,46949680,2023-05-04,there will be kissing
611,46949680,2023-05-04,there will be explanations
612,46848232,2023-04-30,Alternate Universe - Demons
613,46848232,2023-04-30,I Will Go Down With This Ship
614,46848232,2023-04-30,Song Lyrics
615,46848232,2023-04-30,Safe for Pandas
616,46848232,2023-04-30,sfp
617,46848232,2023-04-30,Safe For Work
618,46848232,2023-04-30,sfw
619,46848232,2023-04-30,Safe For Lily
620,46848232,2023-04-30,Safe for J
621,46848232,2023-04-30,Aged-Up Character(s)
622,46848232,2023-04-30,Cross with Supernatural and Lucifer if you squint
623,46848232,2023-04-30,Karips if you squint
624,46848232,2023-04-30,Lucy Carlyle needs a hug
625,46848232,2023-04-30,Demon Lockwood
626,46848232,2023-04-30,Demon George
627,46848232,2023-04-30,Deals
628,45606877,2023-03-09,Angst
629,45606877,2023-03-09,involves plot points from 1x06 - 1x08
630,45606877,2023-03-09,pre-relationship? I guess?
631,45606877,2023-03-09,we all know these two are the slowburn champions
632,45606877,2023-03-09,another instance of the americanized spelling of the word color
633,45606877,2023-03-09,no book spoilers but I added a little reference to them
634,45547321,2023-03-06,Ghost Locked Character
635,45547321,2023-03-06,Depression
636,45547321,2023-03-06,mentions of suicidal ideation
637,45547321,2023-03-06,Angst with a Happy Ending
638,45547321,2023-03-06,Nightmares
639,47175877,2023-06-22,The Locklyle Regency AU I've been going on about for ages
640,47175877,2023-06-22,Alternate Universe
641,47175877,2023-06-22,Bridgerton AU
642,47175877,2023-06-22,Sort Of
643,47175877,2023-06-22,its a crossover
644,47175877,2023-06-22,Lockwood is an adoptive Bridgerton
645,47175877,2023-06-22,He and Fran Fran have been friends since infancy
646,47175877,2023-06-22,this causes misunderstandings
647,47175877,2023-06-22,Fluff and Angst
648,47175877,2023-06-22,Lady Whistledown - Freeform
649,47175877,2023-06-22,there is no love triangle
650,47175877,2023-06-22,Lucy just thinks there is one
651,47175877,2023-06-22,Lucy Carlyle and Francesca Bridgerton are different people
652,47175877,2023-06-22,Angst with a Happy Ending
653,47175877,2023-06-22,fluff and cuteness
654,47175877,2023-06-22,You do not need any knowledge of Bridgerton to read this
655,47175877,2023-06-22,I will mention anything important in the notes so no one is confused if you haven't seen Bridgerton
656,47502760,2023-05-29,Mutual Pining
657,47502760,2023-05-29,Angst and Hurt/Comfort
658,47502760,2023-05-29,Self-Hatred
659,47502760,2023-05-29,Unresolved Romantic Tension
660,47502760,2023-05-29,Unresolved Sexual Tension
661,47502760,2023-05-29,переклад
662,47502760,2023-05-29,Translation
663,46854655,2023-04-30,Everyday Moments
664,46854655,2023-04-30,Locklyle fluff
665,46854655,2023-04-30,Safe For Work
666,46854655,2023-04-30,no beta we die like Jessica Lockwood
667,46854655,2023-04-30,Lucy and Lockwood try to build IKEA furniture
668,46854655,2023-04-30,Spoilers For The Empty Grave
669,46854655,2023-04-30,Takes place right after The Empty Grave
670,46854655,2023-04-30,domestic locklyle
671,46854655,2023-04-30,american writing brits
672,46854655,2023-04-30,not brit-picked
673,46854655,2023-04-30,Domesticity
674,46854655,2023-04-30,Choco Leibniz
675,47085442,2023-05-10,MIND THE TAGS!
676,47085442,2023-05-10,Masturbation
677,47085442,2023-05-10,Sex
678,47085442,2023-05-10,Accidental Exhibitionism
679,47085442,2023-05-10,Exhibitionism
680,47085442,2023-05-10,Dirty Talk
681,47085442,2023-05-10,Degradation
682,47085442,2023-05-10,Humiliation
683,47085442,2023-05-10,Aftercare
684,47085442,2023-05-10,Dom!Lockwood
685,47085442,2023-05-10,dom!Skull
686,47085442,2023-05-10,Dom Anthony Lockwood
687,47085442,2023-05-10,Dom Skull
688,47085442,2023-05-10,Verbal Humiliation
689,47085442,2023-05-10,Aged-Up Character(s)
690,47085442,2023-05-10,Voyeurism
691,47085442,2023-05-10,skull watches Anthony and Lucy do the deed
692,47085442,2023-05-10,takes place after TEG
693,47085442,2023-05-10,Spoilers for TEG
694,47085442,2023-05-10,characters are probably very OOC sorry
695,47085442,2023-05-10,american writing brits
696,47085442,2023-05-10,not brit-picked but I did set spell-check to British English this time
697,47085442,2023-05-10,"author tried not to mix up ""pants"" and ""trousers"""
698,47085442,2023-05-10,happy ending this time woot!
699,47085442,2023-05-10,Happy Ending
700,47085442,2023-05-10,Enthusiastic Consent
701,47085442,2023-05-10,Stoplight System
702,45238186,2023-02-22,Hurt/Comfort
703,45238186,2023-02-22,Injury
704,45238186,2023-02-22,Sickfic
705,45238186,2023-02-22,Sharing a Bed
706,45238186,2023-02-22,Fluff and Angst
707,45238186,2023-02-22,Domestic Fluff
708,45238186,2023-02-22,Tooth-Rotting Fluff
709,45238186,2023-02-22,Anthony Lockwood Needs a Hug
710,45238186,2023-02-22,Touch-Starved
711,45238186,2023-02-22,Headaches & Migraines
712,45238186,2023-02-22,Spoilers
713,45238186,2023-02-22,Post-Finale
714,45238186,2023-02-22,Post-Season/Series Finale
715,45238186,2023-02-22,Short One Shot
716,45238186,2023-02-22,Vignette
717,45238186,2023-02-22,Injury Recovery
718,47124301,2023-05-12,fingers in his mouth friday
719,47124301,2023-05-12,NSFW
720,47124301,2023-05-12,NSFP
721,47124301,2023-05-12,Not Suitable for Work
722,47124301,2023-05-12,not suitable for pandas
723,47124301,2023-05-12,Pegging
724,47124301,2023-05-12,Domme!Lucy
725,47124301,2023-05-12,sub!anthony
726,47124301,2023-05-12,slight spoilers for TEG
727,47124301,2023-05-12,takes place after TEG
728,47124301,2023-05-12,Aged-Up Character(s)
729,47124301,2023-05-12,Plot What Plot/Porn Without Plot
730,47124301,2023-05-12,PWP
731,47124301,2023-05-12,Safe Sane and Consensual
732,47124301,2023-05-12,discussion of safe words
733,47124301,2023-05-12,Lucy Carlyle Loves Anthony Lockwood
734,47124301,2023-05-12,Anthony Lockwood Loves Lucy Carlyle
735,47124301,2023-05-12,Lucy Carlyle with a strap-on
736,47124301,2023-05-12,Anthony Lockwood with a hard-on
737,47124301,2023-05-12,Simp Anthony Lockwood
738,47124301,2023-05-12,Simp Lucy Carlyle
739,45523675,2023-03-05,Angst
740,45523675,2023-03-05,George Karim Needs A Hug
741,45523675,2023-03-05,idk how to tag this
742,46917877,2023-05-03,Vaginal Fingering
743,46917877,2023-05-03,Hand Jobs
744,46917877,2023-05-03,First Time
745,46917877,2023-05-03,Non-Penetrative Sex
746,46917877,2023-05-03,Sharing a Bed
747,46917877,2023-05-03,First Kiss
748,46917877,2023-05-03,There Was Only One Bed
749,46917877,2023-05-03,one bed
750,46917877,2023-05-03,Mutual Pining
751,46917877,2023-05-03,Sexual Tension
752,46042495,2023-03-27,Fluff
753,46042495,2023-03-27,Fluff without Plot
754,46042495,2023-03-27,Double Dating
755,46042495,2023-03-27,karaoke night
756,46042495,2023-03-27,Feels
757,46042495,2023-03-27,Feel-good
758,46042495,2023-03-27,Playlist
759,46042495,2023-03-27,George POV
760,46042495,2023-03-27,George Cubbins | George Karim Needs a Hug
761,46042495,2023-03-27,Minor Flo Bones/George Cubbins | George Karim
762,46042495,2023-03-27,Badass Flo Bones
763,46042495,2023-03-27,bad dancing
764,46042495,2023-03-27,cactus club
765,46042495,2023-03-27,Safe for Pandas
766,46042495,2023-03-27,sfp
767,46042495,2023-03-27,Best Friends
768,46042495,2023-03-27,pinning idiots
769,46042495,2023-03-27,George and Flo are scheming
770,46042495,2023-03-27,George is done
771,46042495,2023-03-27,alcohol use
772,46042495,2023-03-27,Flirting with lyrics
773,46042495,2023-03-27,First Kiss
774,46754485,2023-04-26,Escapril Poetry Challenge 2023
775,46754485,2023-04-26,Romance
776,46754485,2023-04-26,Slow Burn
777,46754485,2023-04-26,Denial of Feelings
778,46754485,2023-04-26,ig that’s what it is
779,46754485,2023-04-26,author has not read the books
780,46754485,2023-04-26,So no spoilers for the books
781,46754485,2023-04-26,Friendship
782,46754485,2023-04-26,Maybe OOC
783,46754485,2023-04-26,Idiots in Love
784,46880197,2023-05-01,Canon Compliant
785,46880197,2023-05-01,more or less
786,46880197,2023-05-01,Locklyle but they literally just met 2 hours ago
787,46880197,2023-05-01,35 Portland Row | Lockwood & Co. Headquarters
788,46880197,2023-05-01,Simp Donald Lockwood
789,46880197,2023-05-01,Anthony gets it from his dad
790,46880197,2023-05-01,Lucy Carlyle is a Mess
791,46880197,2023-05-01,Blushing
792,46880197,2023-05-01,So much blushing
793,47173660,2023-05-14,post-Season 1
794,47173660,2023-05-14,Pre-The Hollow Boy (Lockwood & Co.)
795,47173660,2023-05-14,Found Family
796,47173660,2023-05-14,Mainly Pulling From TV Series Canon
797,47173660,2023-05-14,(cause i haven't finished reading the series yet)
798,47173660,2023-05-14,Domestic Fluff
799,47173660,2023-05-14,Brief Mention of Past Lucy/Norrie
800,47173660,2023-05-14,Minor Lucy Carlyle/Anthony Lockwood
801,47173660,2023-05-14,Book 02: The Whispering Skull (Lockwood & Co.)
802,47173660,2023-05-14,Platonic George/Lucy Because I LOVE THEM YOUR HONOR
803,47173660,2023-05-14,Family Feels
804,47173660,2023-05-14,Team as Family
805,46969591,2023-05-23,Alternate Universe - Modern Setting
806,46969591,2023-05-23,Pole Dancing
807,46969591,2023-05-23,Lockwood owns a pole dancing studio
808,46969591,2023-05-23,pole dancing is not inherently sexual
809,46969591,2023-05-23,however locklyle pole dancing is. so.
810,46969591,2023-05-23,Sexual Tension
811,46969591,2023-05-23,Slow Burn
812,46969591,2023-05-23,(romantically. physically is another question and also complicated)
813,47204788,2023-05-30,First Kiss
814,47204788,2023-05-30,Hurt/Comfort
815,47204788,2023-05-30,Fluff
816,47204788,2023-05-30,Spoilers for Book 03: The Hollow Boy (Lockwood & Co.)
817,47204788,2023-05-30,Spoiler for Book 04: The Creeping Shadow (Lockwood & Co)
818,45927658,2023-03-22,Fluff
819,45927658,2023-03-22,Cooking
820,47029501,2023-05-08,Angst
821,47029501,2023-05-08,Lots of Angst
822,47029501,2023-05-08,Hurt No Comfort
823,47029501,2023-05-08,Self-Hatred
824,47029501,2023-05-08,Implied/Referenced Self-Harm
825,47029501,2023-05-08,the mill incident
826,47029501,2023-05-08,Stream of Consciousness
827,47029501,2023-05-08,Character Study
828,47029501,2023-05-08,Implied/Referenced Alcohol Abuse/Alcoholism
829,47029501,2023-05-08,Implied/Referenced Child Abuse
830,47029501,2023-05-08,desire to live
831,47029501,2023-05-08,this looks into Lucys view of herself
832,47029501,2023-05-08,its quite bleak
833,47029501,2023-05-08,she needs THERAPY
834,47029501,2023-05-08,not important to the story but she is not cis
835,47029501,2023-05-08,just hasn't figured it out yet
836,47029501,2023-05-08,no beta we die like the skull
837,47029501,2023-05-08,that's not a tag and a crime
838,47029501,2023-05-08,vaguely cot3
839,47029501,2023-05-08,Not A Lot Of Plot
840,47029501,2023-05-08,no happy ending
841,46929643,2023-05-03,Sexual Tension
842,46929643,2023-05-03,Angst
843,46929643,2023-05-03,Trauma
844,46929643,2023-05-03,Love Confessions
845,46929643,2023-05-03,Hurt/Comfort
846,46929643,2023-05-03,Emotional Hurt/Comfort
847,47660725,2023-06-15,Inspired by Much Ado About Nothing
848,47660725,2023-06-15,References to Shakespeare
849,47660725,2023-06-15,Enemies to Lovers
850,47660725,2023-06-15,Quill Kipps and Mary Carlyle are getting married
851,47660725,2023-06-15,Lockwood and Lucy hate each other
852,47660725,2023-06-15,Crack
853,47660725,2023-06-15,Humor
854,47660725,2023-06-15,Fluff
855,47660725,2023-06-15,Implied Sexual Content
856,47660725,2023-06-15,Some mild book spoilers
857,47660725,2023-06-15,alternating pov
858,47660725,2023-06-15,Basically whoevers POV Im feeling
859,47660725,2023-06-15,Secrets
860,47660725,2023-06-15,I may bump up the rating we will see
861,47660725,2023-06-15,Cussing
862,47660725,2023-06-15,Lucy uses the Word Cunt once
863,45824278,2023-03-18,Offscreen character death
864,45824278,2023-03-18,Grief/Mourning
865,45824278,2023-03-18,Guilt
866,45824278,2023-03-18,Questionable Coping Mechanisms
867,45824278,2023-03-18,Bittersweet Ending
868,45824278,2023-03-18,Lockwood is dead ok this is as happy as I can make it
869,45824278,2023-03-18,everyone needs so much therapy
870,44854264,2023-02-07,Night Terrors
871,44854264,2023-02-07,Dreams and Nightmares
872,44854264,2023-02-07,Post-Traumatic Stress Disorder - PTSD
873,44854264,2023-02-07,Spirits
874,44854264,2023-02-07,Ghosts
875,44854264,2023-02-07,Problems
876,44854264,2023-02-07,Hunters & Hunting
877,44854264,2023-02-07,Ghost Hunters
878,44854264,2023-02-07,School
879,44854264,2023-02-07,Magic School
880,44854264,2023-02-07,Agents
881,44854264,2023-02-07,Magic
882,44854264,2023-02-07,Alternate Universe - Magic
883,44854264,2023-02-07,Dark Magic
884,44854264,2023-02-07,British
885,44854264,2023-02-07,Irish
886,44854264,2023-02-07,Character Death
887,44854264,2023-02-07,dorocha
888,44854264,2023-02-07,Fights
889,45450814,2023-03-02,Romance
890,45450814,2023-03-02,schmoozing at a party
891,45450814,2023-03-02,Flirting
892,45450814,2023-03-02,Romantic Fluff
893,45450814,2023-03-02,just locklyle dressed up to the nines for reasons and touching a lot
894,45450814,2023-03-02,First Kiss
895,47155405,2023-05-13,Locklyle
896,47155405,2023-05-13,lockwood and co - Freeform
897,47155405,2023-05-13,Lucy Carlyle - Freeform
898,47155405,2023-05-13,Anthony Lockwood - Freeform
899,47155405,2023-05-13,implied george
900,47155405,2023-05-13,Fluff
901,47155405,2023-05-13,Light angst for the soul
902,47155405,2023-05-13,Seriously it's really fluffy
903,47155405,2023-05-13,they don't even kiss i'm not kidding
904,47155405,2023-05-13,i'm an asexual what did you expect
905,47155405,2023-05-13,No Beta We Die Like Lockwood's Parents
906,47155405,2023-05-13,ghost-fighting shenanigans
907,47155405,2023-05-13,bi lucy (implied)
908,47155405,2023-05-13,y'all what else do I put here
909,45356500,2023-02-27,Norrie Lives
910,45356500,2023-02-27,Alternate Universe - Canon Divergence
911,45356500,2023-02-27,Pre-Relationship
912,45356500,2023-02-27,Everyone Needs A Hug
913,45356500,2023-02-27,Developing Relationship
914,45356500,2023-02-27,Developing Friendships
915,45356500,2023-02-27,Implied Lucy Carlyle/Norrie White
916,45356500,2023-02-27,Implied Anthony Lockwood/George Cubbins | George Karim
917,45356500,2023-02-27,everyone is poly okay
918,45356500,2023-02-27,Complicated Relationships
919,45356500,2023-02-27,i don't quite know where i'm going with all this
920,45356500,2023-02-27,Other Additional Tags to Be Added
921,46815172,2023-04-29,Pre-Relationship
922,46815172,2023-04-29,Mutual Pining
923,46815172,2023-04-29,Headaches & Migraines
924,46815172,2023-04-29,Idiots in Love
925,46815172,2023-04-29,Lockwood gets a migraine and Lucy and George take care of him
926,46815172,2023-04-29,that's it that's the fic
927,46815172,2023-04-29,love is stored in the banter
928,46815172,2023-04-29,and also in the tea making
929,46815172,2023-04-29,Cuddles
930,46815172,2023-04-29,Jealous Lucy
931,46815172,2023-04-29,but she really has no reason to be
932,46815172,2023-04-29,look all three of you love each other stop acting like idiots
933,46788061,2023-06-13,Demigod AU
934,46788061,2023-06-13,lucy carlyle is a daughter of ares
935,46788061,2023-06-13,anthony lockwood is a son of hades
936,46788061,2023-06-13,george karim is a son of athena
937,46788061,2023-06-13,norrie white is a daughter of ares
938,46788061,2023-06-13,PJO AU where literally nothing from PJO actually happened; i'm just using the general setting
939,46788061,2023-06-13,ignores PJO canon
940,46788061,2023-06-13,percabeth
941,46788061,2023-06-13,Locklyle
942,46788061,2023-06-13,Chiron and Montagu Barnes are the same person
943,46788061,2023-06-13,Ghost Lock
944,46788061,2023-06-13,Medusa - Freeform
945,46788061,2023-06-13,Camp Half-Blood (Percy Jackson)
946,46788061,2023-06-13,Camp Half-Blood Infirmary (Percy Jackson)
947,46788061,2023-06-13,Alternate Universe
948,46788061,2023-06-13,Chapter titles are from the Lightning Thief Musical
949,47639770,2023-06-04,Fluff
950,47639770,2023-06-04,fluffy af
951,47639770,2023-06-04,Love Confessions
952,47639770,2023-06-04,minor TCS spoiler
953,47591803,2023-06-02,Pre-OT3
954,47591803,2023-06-02,Smut
955,47591803,2023-06-02,Vaginal Sex
956,47591803,2023-06-02,Oral Sex
957,47591803,2023-06-02,PWP
958,47591803,2023-06-02,Light Choking
959,47591803,2023-06-02,Voyeurism
960,47591803,2023-06-02,I... I don't know what happened
961,47591803,2023-06-02,Bossy!Skull
962,47591803,2023-06-02,First Time
963,47591803,2023-06-02,Dirty Talk
964,47591803,2023-06-02,Skullstice
965,45550279,2023-03-06,Post Not the Eternal
966,45550279,2023-03-06,Found Family Vibes
967,45550279,2023-03-06,Sharing a Bed
968,45550279,2023-03-06,trauma processing
969,45550279,2023-03-06,Fluff
970,45550279,2023-03-06,George is only a third wheel in the sense that a tricycle isnt a tricycle without it
971,45550279,2023-03-06,hes the wheel in front
972,45550279,2023-03-06,and he drags the other two behind him
973,47124388,2023-05-12,Lockwood and Co Go on vacation
974,47124388,2023-05-12,Awkward Conversations
975,47124388,2023-05-12,Anthony Lockwood has trouble expressing his feelings
976,47124388,2023-05-12,so does Lucy Carlyle
977,47124388,2023-05-12,George Karim finds it all hilarious
978,47124388,2023-05-12,and makes things more awkward
979,47124388,2023-05-12,Fluff and Humor
980,47575342,2023-06-01,Nightmares
981,47575342,2023-06-01,Hurt/Comfort
982,47575342,2023-06-01,Found Family
