,fanfic_id,kudos,bookmarks,comments,hits,date_scraped
11000,44681728,38,3,2,891,06-23-2023
11001,44718403,,,,,06-23-2023
11002,44688367,833,112,533,"19,674",06-23-2023
11003,44678002,328,37,13,"5,737",06-23-2023
11004,44693524,75,2,15,"2,894",06-23-2023
11005,44690743,471,39,17,"3,727",06-23-2023
11006,44688010,9,1,2,81,06-23-2023
11007,44674834,262,17,31,"1,649",06-23-2023
11008,44665540,351,27,54,"3,813",06-23-2023
11009,44666578,13,2,2,131,06-23-2023
11010,44659045,121,9,6,"1,997",06-23-2023
11011,44651269,38,,3,"2,559",06-23-2023
11012,44646250,133,18,19,"3,617",06-23-2023
11013,44627746,8,,,147,06-23-2023
11014,44624332,97,12,15,492,06-23-2023
11015,44622988,196,14,28,"1,230",06-23-2023
11016,44618932,58,3,7,"3,579",06-23-2023
11017,44618332,61,9,3,"1,300",06-23-2023
11018,44584582,19,2,11,132,06-23-2023
11019,44575585,42,3,2,320,06-23-2023
11020,44578201,175,9,11,"1,245",06-23-2023
11021,44525851,20,1,5,501,06-23-2023
11022,44525836,19,3,3,343,06-23-2023
11023,44524861,34,5,6,"1,270",06-23-2023
11024,44523286,84,8,6,"1,524",06-23-2023
11025,44503669,36,1,5,466,06-23-2023
11026,44408626,207,19,10,"3,017",06-23-2023
11027,44400694,88,12,3,"1,016",06-23-2023
11028,44365036,253,14,28,"1,803",06-23-2023
11029,44352631,131,12,5,"1,684",06-23-2023
11030,44318566,93,19,25,"2,234",06-23-2023
11031,44331544,143,15,14,"3,511",06-23-2023
11032,44314234,117,8,4,767,06-23-2023
11033,44280367,118,8,8,"2,257",06-23-2023
11034,44257306,21,3,6,523,06-23-2023
11035,44235967,154,17,5,"2,133",06-23-2023
11036,44228203,291,20,27,"2,901",06-23-2023
11037,44168686,54,1,10,"1,045",06-23-2023
11038,44163121,56,6,4,728,06-23-2023
11039,44088697,45,4,1,535,06-23-2023
11040,44083390,306,40,9,"3,407",06-23-2023
11041,44085211,33,5,10,470,06-23-2023
11042,44029230,13,,,220,06-23-2023
11043,44044239,5,,,28,06-23-2023
11044,44043678,12,,,105,06-23-2023
11045,43850620,60,8,24,513,06-23-2023
11046,43829439,52,,6,557,06-23-2023
11047,43845204,100,5,4,"1,151",06-23-2023
11048,43844863,87,7,4,"1,170",06-23-2023
11049,43838622,112,8,8,926,06-23-2023
11050,43594182,109,13,4,684,06-23-2023
11051,43814592,194,17,18,"1,920",06-23-2023
11052,43723593,169,8,7,"2,473",06-23-2023
11053,43480503,1,,,48,06-23-2023
11054,43479342,1,,,36,06-23-2023
11055,43461150,125,7,10,"2,881",06-23-2023
11056,43244620,18,4,2,338,06-23-2023
11057,43150861,28,,1,203,06-23-2023
11058,43100862,3,,3,39,06-23-2023
11059,43057926,193,15,20,"1,810",06-23-2023
11060,43017366,87,8,5,759,06-23-2023
11061,42929571,116,4,9,"2,920",06-23-2023
11062,42817701,141,9,8,"3,074",06-23-2023
11063,42804060,45,3,11,537,06-23-2023
11064,42733362,198,19,23,"1,136",06-23-2023
11065,42711834,127,12,12,"3,693",06-23-2023
11066,42703587,71,12,24,807,06-23-2023
11067,42698055,11,,6,99,06-23-2023
11068,42673851,14,1,21,126,06-23-2023
11069,42353388,290,36,18,"3,041",06-23-2023
11070,42140697,42,6,2,"1,357",06-23-2023
11071,41708841,13,,5,107,06-23-2023
11072,41436312,18,1,2,"2,611",06-23-2023
11073,41406354,203,24,10,"2,390",06-23-2023
11074,41406843,160,18,7,"1,036",06-23-2023
11075,41403960,65,7,6,443,06-23-2023
11076,41403606,69,18,12,582,06-23-2023
11077,40837761,131,21,20,"1,492",06-23-2023
11078,41378439,18,3,2,247,06-23-2023
11079,41327292,25,1,3,353,06-23-2023
11080,41181165,102,9,,"2,690",06-23-2023
11081,41150538,54,2,8,582,06-23-2023
11082,41150403,132,5,9,"1,435",06-23-2023
11083,40822290,88,5,4,"1,260",06-23-2023
11084,40758879,52,8,8,479,06-23-2023
11085,40049298,17,,12,60,06-23-2023
11086,39724113,42,2,28,299,06-23-2023
11087,39644610,73,12,6,635,06-23-2023
11088,39371013,123,9,17,"1,087",06-23-2023
11089,38985141,5,,1,49,06-23-2023
11090,38726418,65,9,9,646,06-23-2023
11091,38693130,51,11,8,269,06-23-2023
11092,38456155,22,1,,323,06-23-2023
11093,38456047,10,,,165,06-23-2023
11094,38455981,6,,,42,06-23-2023
11095,38353732,103,11,6,965,06-23-2023
11096,38108749,31,2,14,353,06-23-2023
11097,37809556,483,95,147,"5,277",06-23-2023
11098,37767757,46,2,6,443,06-23-2023
11099,37663726,52,5,11,476,06-23-2023
11100,37641985,556,45,36,"4,338",06-23-2023
11101,37543237,104,13,12,"1,297",06-23-2023
11102,37499755,100,4,4,"2,113",06-23-2023
11103,37488253,166,8,11,"1,680",06-23-2023
11104,37460626,37,,,"1,257",06-23-2023
11105,37157191,121,17,17,"1,234",06-23-2023
11106,37044562,15,1,8,125,06-23-2023
11107,36746896,181,21,10,"3,083",06-23-2023
11108,35961451,102,5,4,"3,575",06-23-2023
11109,35959795,286,21,16,"2,434",06-23-2023
11110,35957389,67,5,2,557,06-23-2023
11111,35957182,89,9,5,745,06-23-2023
11112,35952211,46,3,3,552,06-23-2023
11113,35934856,94,16,16,655,06-23-2023
11114,35947474,115,8,4,922,06-23-2023
11115,35714974,14,1,3,108,06-23-2023
11116,35593156,137,10,2,"1,594",06-23-2023
11117,35589040,5,,,34,06-23-2023
11118,34934545,5,,1,180,06-23-2023
11119,34548994,207,21,12,"2,416",06-23-2023
11120,34238950,85,11,9,"2,992",06-23-2023
11121,34030168,71,6,1,"1,432",06-23-2023
11122,33994177,21,1,1,416,06-23-2023
11123,33828766,42,4,6,661,06-23-2023
11124,33673495,101,10,8,673,06-23-2023
11125,33632479,38,1,4,"3,004",06-23-2023
11126,33604453,97,13,11,622,06-23-2023
11127,33603901,61,10,4,655,06-23-2023
11128,33603517,24,2,3,256,06-23-2023
11129,33603397,24,5,2,447,06-23-2023
11130,33602119,18,1,6,237,06-23-2023
11131,33597295,138,10,8,"1,819",06-23-2023
11132,33510064,67,2,1,"1,256",06-23-2023
11133,33399550,9,,,131,06-23-2023
11134,33167092,29,1,2,603,06-23-2023
11135,33166024,36,1,4,696,06-23-2023
11136,33162718,31,2,7,558,06-23-2023
11137,33048874,24,,1,198,06-23-2023
11138,32434663,155,9,31,"1,059",06-23-2023
11139,32400166,15,1,13,111,06-23-2023
11140,32090698,14,2,,186,06-23-2023
11141,31749520,630,75,266,"19,417",06-23-2023
11142,31241390,62,4,4,835,06-23-2023
11143,31227620,20,1,3,420,06-23-2023
11144,31005203,17,7,28,587,06-23-2023
11145,30891377,123,10,36,"1,166",06-23-2023
11146,30412464,73,4,12,"1,845",06-23-2023
11147,30357936,52,3,8,"3,949",06-23-2023
11148,30162747,308,26,28,"2,857",06-23-2023
11149,29639628,197,10,10,"1,498",06-23-2023
11150,29158182,222,21,24,"2,457",06-23-2023
11151,29022459,34,2,11,389,06-23-2023
11152,28896489,34,1,4,744,06-23-2023
11153,28748706,17,4,5,522,06-23-2023
11154,28701117,34,1,21,286,06-23-2023
11155,28570842,144,11,6,"1,750",06-23-2023
11156,28441131,104,2,4,"1,694",06-23-2023
11157,28339671,149,5,4,"3,012",06-23-2023
11158,28326390,104,3,4,"1,081",06-23-2023
11159,28328451,14,2,4,209,06-23-2023
11160,28327506,46,4,,344,06-23-2023
11161,28325595,140,15,3,997,06-23-2023
11162,28318842,58,6,5,432,06-23-2023
11163,28318425,94,6,8,862,06-23-2023
11164,28072506,58,10,30,491,06-23-2023
11165,28310859,24,,4,164,06-23-2023
11166,28301892,7,1,4,67,06-23-2023
11167,28300128,102,10,9,846,06-23-2023
11168,28299708,30,,1,357,06-23-2023
11169,28120584,36,3,2,290,06-23-2023
11170,28030506,35,,2,538,06-23-2023
11171,27827257,145,10,24,"1,160",06-23-2023
11172,27720083,213,10,41,"2,163",06-23-2023
11173,27720470,51,1,,808,06-23-2023
11174,27642815,139,9,5,766,06-23-2023
11175,27604234,35,2,12,545,06-23-2023
11176,27585835,43,5,14,656,06-23-2023
11177,27570118,169,19,4,"4,342",06-23-2023
11178,27524713,64,4,10,"1,410",06-23-2023
11179,27405940,580,59,47,"4,966",06-23-2023
11180,27289444,869,77,32,"5,132",06-23-2023
11181,27237379,262,25,6,"5,169",06-23-2023
11182,27204560,225,22,6,"4,765",06-23-2023
11183,27178588,118,5,21,"2,785",06-23-2023
11184,27189397,194,9,7,"2,433",06-23-2023
11185,27141959,211,33,95,"5,363",06-23-2023
11186,27064024,83,11,10,541,06-23-2023
11187,27034102,282,16,10,"2,869",06-23-2023
11188,26924479,23,2,11,339,06-23-2023
11189,26794225,386,56,340,"12,715",06-23-2023
11190,26786782,173,21,16,"1,682",06-23-2023
11191,26625391,99,11,7,821,06-23-2023
11192,26548330,24,2,2,270,06-23-2023
11193,26274640,17,,3,256,06-23-2023
11194,26232238,76,1,13,"4,019",06-23-2023
11195,26124490,29,1,3,201,06-23-2023
11196,26029258,20,2,2,441,06-23-2023
11197,25885441,23,2,2,529,06-23-2023
11198,25940761,110,14,18,824,06-23-2023
11199,25940392,26,,10,867,06-23-2023
11200,25932946,319,35,25,"3,063",06-23-2023
11201,25937359,282,21,20,"2,087",06-23-2023
11202,25935415,85,6,8,923,06-23-2023
11203,25926367,259,23,24,"3,069",06-23-2023
11204,25933117,224,26,10,"1,898",06-23-2023
11205,25932928,522,69,30,"3,573",06-23-2023
11206,25885444,83,6,17,"1,200",06-23-2023
11207,25723498,40,3,2,588,06-23-2023
11208,25713040,23,1,6,279,06-23-2023
11209,25476073,102,9,25,786,06-23-2023
11210,25455178,18,1,12,674,06-23-2023
11211,25332982,15,,2,133,06-23-2023
11212,25245310,1,,1,26,06-23-2023
11213,25245262,1,,,33,06-23-2023
11214,25227376,1,,,64,06-23-2023
11215,25193095,199,15,5,"4,559",06-23-2023
11216,25148770,104,5,9,984,06-23-2023
11217,24993562,42,6,2,555,06-23-2023
11218,24849106,34,2,7,290,06-23-2023
11219,24772948,18,1,4,140,06-23-2023
11220,24743593,230,39,96,"4,839",06-23-2023
11221,24737563,24,3,2,369,06-23-2023
11222,24644989,74,12,10,893,06-23-2023
11223,24622858,86,10,37,"1,667",06-23-2023
11224,24595771,441,65,47,"5,307",06-23-2023
11225,24573928,57,6,15,484,06-23-2023
11226,24522589,25,1,9,171,06-23-2023
11227,24517390,77,3,9,"1,089",06-23-2023
11228,24482638,184,13,67,"4,160",06-23-2023
11229,24489085,20,,5,215,06-23-2023
11230,24437158,29,1,10,457,06-23-2023
11231,24390499,119,8,5,"1,391",06-23-2023
11232,24305455,28,3,6,441,06-23-2023
11233,24256678,141,10,24,"1,176",06-23-2023
11234,24187276,353,40,24,"3,729",06-23-2023
11235,24170476,158,9,15,"1,276",06-23-2023
11236,24163342,50,3,3,800,06-23-2023
11237,24109855,187,37,113,"3,601",06-23-2023
11238,23971717,117,4,9,"1,928",06-23-2023
11239,23957722,236,23,16,"1,903",06-23-2023
11240,23761342,522,96,115,"9,329",06-23-2023
11241,23740597,152,6,14,"1,354",06-23-2023
11242,23654395,29,3,,291,06-23-2023
11243,23603995,78,5,11,533,06-23-2023
11244,23582608,30,3,8,235,06-23-2023
11245,23411062,202,16,19,"2,756",06-23-2023
11246,23349382,65,7,18,418,06-23-2023
11247,23323174,109,6,4,"1,261",06-23-2023
11248,23286004,25,4,9,143,06-23-2023
11249,23202952,22,,11,239,06-23-2023
11250,23134495,29,3,35,376,06-23-2023
11251,23129728,47,7,21,550,06-23-2023
11252,23073532,28,2,12,353,06-23-2023
11253,23019259,11,1,,90,06-23-2023
11254,22852282,199,11,10,"1,883",06-23-2023
11255,22852168,97,7,6,"1,387",06-23-2023
11256,22741834,89,6,7,"1,334",06-23-2023
11257,22699609,305,28,24,"2,258",06-23-2023
11258,22640254,26,,2,"2,892",06-23-2023
11259,22639894,80,8,8,620,06-23-2023
11260,22530301,32,3,5,213,06-23-2023
11261,22516711,51,3,1,"1,036",06-23-2023
11262,22425019,222,14,6,"3,981",06-23-2023
11263,22391218,110,9,14,"1,984",06-23-2023
11264,22324132,323,21,29,"4,658",06-23-2023
11265,22289536,90,4,,968,06-23-2023
11266,22232230,44,,14,434,06-23-2023
11267,22169317,47,1,2,513,06-23-2023
11268,22041079,306,33,20,"2,759",06-23-2023
11269,21984409,655,127,296,"9,028",06-23-2023
11270,21949393,113,10,4,"1,150",06-23-2023
11271,21887239,17,3,8,179,06-23-2023
11272,21962311,38,4,3,817,06-23-2023
11273,21956920,161,12,16,"1,331",06-23-2023
11274,21939082,38,2,13,416,06-23-2023
11275,21907027,420,52,46,"3,683",06-23-2023
11276,21953947,57,3,3,577,06-23-2023
11277,21953470,93,6,14,"1,176",06-23-2023
11278,21944887,71,1,9,796,06-23-2023
11279,21889033,233,17,28,"2,897",06-23-2023
11280,21659164,81,5,6,"1,383",06-23-2023
11281,21585967,19,,3,161,06-23-2023
11282,21514015,10,,2,329,06-23-2023
11283,21470785,54,5,3,"1,580",06-23-2023
11284,21403063,53,3,1,632,06-23-2023
11285,21262232,17,1,6,697,06-23-2023
11286,21058028,519,72,31,"9,018",06-23-2023
11287,20915507,14,2,1,166,06-23-2023
11288,20907440,24,2,,440,06-23-2023
11289,20907296,11,2,,157,06-23-2023
11290,20894279,275,19,13,"3,010",06-23-2023
11291,20861537,180,23,8,"3,990",06-23-2023
11292,20869007,20,,7,173,06-23-2023
11293,20517794,304,36,37,"4,075",06-23-2023
11294,20495744,25,,6,335,06-23-2023
11295,20478287,74,2,5,"4,763",06-23-2023
11296,20301736,57,4,4,"1,635",06-23-2023
11297,20288608,802,112,64,"7,333",06-23-2023
11298,20204818,90,4,12,708,06-23-2023
11299,20187292,245,57,64,"1,784",06-23-2023
11300,19988008,237,26,192,"4,420",06-23-2023
11301,20085940,107,6,,"1,668",06-23-2023
11302,20048701,107,10,2,"1,511",06-23-2023
11303,19939318,72,9,12,509,06-23-2023
11304,19340686,126,20,27,"2,411",06-23-2023
11305,19267762,33,5,60,949,06-23-2023
11306,19175875,115,25,43,"1,848",06-23-2023
11307,19069897,439,67,143,"5,472",06-23-2023
11308,18993673,116,7,10,"1,073",06-23-2023
11309,18992584,15,2,,334,06-23-2023
11310,18992062,41,1,2,400,06-23-2023
11311,18703816,160,15,37,"2,445",06-23-2023
11312,18391685,86,4,18,"1,659",06-23-2023
11313,18376742,129,11,11,"1,268",06-23-2023
11314,18352004,177,8,9,"3,731",06-23-2023
11315,18280280,232,13,30,"2,159",06-23-2023
11316,18222716,26,3,6,202,06-23-2023
11317,18222464,52,3,3,554,06-23-2023
11318,18222374,212,21,12,"1,432",06-23-2023
11319,18134861,222,12,16,"1,904",06-23-2023
11320,17745068,84,5,13,"1,159",06-23-2023
11321,17711312,43,10,7,"1,751",06-23-2023
11322,17315441,222,31,127,"4,200",06-23-2023
11323,17615168,123,4,3,"2,484",06-23-2023
11324,17534789,24,1,2,786,06-23-2023
11325,17526290,130,13,4,"3,974",06-23-2023
11326,17419553,192,10,14,"1,511",06-23-2023
11327,17314721,119,11,27,"1,163",06-23-2023
11328,17239847,141,12,4,"1,399",06-23-2023
11329,17174525,45,7,8,317,06-23-2023
11330,17118065,135,5,16,"1,250",06-23-2023
11331,17042135,40,2,3,422,06-23-2023
11332,17081909,95,11,10,773,06-23-2023
11333,17076665,26,2,10,734,06-23-2023
11334,17060711,35,2,6,"1,614",06-23-2023
11335,16953246,12,3,6,114,06-23-2023
11336,17003190,76,6,3,"1,304",06-23-2023
11337,16998597,119,16,9,"1,777",06-23-2023
11338,16603055,54,2,6,"1,047",06-23-2023
11339,16511738,208,18,22,"1,576",06-23-2023
11340,16382582,24,1,2,405,06-23-2023
11341,16444880,29,2,32,357,06-23-2023
11342,16422308,10,2,1,506,06-23-2023
11343,16365344,8,2,2,97,06-23-2023
11344,16274480,6,,,65,06-23-2023
11345,16240595,113,7,5,"1,789",06-23-2023
11346,16177334,10,,1,73,06-23-2023
11347,16067852,50,6,,353,06-23-2023
11348,15991676,184,8,9,"2,305",06-23-2023
11349,15990740,52,2,3,381,06-23-2023
11350,15931664,493,37,27,"10,442",06-23-2023
11351,15867801,128,9,1,"1,509",06-23-2023
11352,15685410,101,13,13,647,06-23-2023
11353,15630885,81,9,14,501,06-23-2023
11354,15561858,168,3,17,"1,944",06-23-2023
11355,15523572,117,6,42,"4,567",06-23-2023
11356,15400686,83,8,10,"1,626",06-23-2023
11357,15402921,281,18,12,"4,927",06-23-2023
11358,15392799,219,36,19,"1,252",06-23-2023
11359,15324873,112,11,22,709,06-23-2023
11360,15323526,16,2,,"1,764",06-23-2023
11361,15305190,170,7,11,"2,888",06-23-2023
11362,15261393,16,,4,323,06-23-2023
11363,15261348,15,,8,490,06-23-2023
11364,15261306,44,1,10,674,06-23-2023
11365,15261222,9,,7,218,06-23-2023
11366,15261186,20,,,372,06-23-2023
11367,15261075,23,1,2,642,06-23-2023
11368,15260967,13,,,300,06-23-2023
11369,15260895,41,5,4,"1,849",06-23-2023
11370,15260841,120,7,12,"2,170",06-23-2023
11371,15260751,117,5,8,"1,340",06-23-2023
11372,15240549,107,18,4,"1,514",06-23-2023
11373,15241164,89,4,8,"1,805",06-23-2023
11374,15241080,70,3,4,"1,720",06-23-2023
11375,15088985,72,4,9,561,06-23-2023
11376,14973011,45,5,12,725,06-23-2023
11377,14894105,191,9,6,"3,138",06-23-2023
11378,14888337,9,1,3,645,06-23-2023
11379,14846627,224,22,15,"1,656",06-23-2023
11380,14802308,308,34,18,"2,601",06-23-2023
11381,14729288,244,25,17,"1,601",06-23-2023
11382,46211047,2,,3,108,06-23-2023
11383,33837037,74,2,,696,06-23-2023
11384,17183273,33,2,14,652,06-23-2023
11385,14418399,123,4,4,"2,076",06-23-2023
11386,14213979,114,9,5,937,06-23-2023
11387,14192739,12,,4,217,06-23-2023
11388,14162991,6,1,2,261,06-23-2023
11389,14137068,133,5,12,"2,190",06-23-2023
11390,14131158,59,3,6,348,06-23-2023
11391,13906929,148,4,8,"2,608",06-23-2023
11392,13882539,120,8,5,"1,381",06-23-2023
11393,13833576,43,1,6,548,06-23-2023
11394,13807095,188,6,14,"3,841",06-23-2023
11395,13689675,355,35,10,"3,467",06-23-2023
11396,13488987,79,8,7,772,06-23-2023
11397,13439295,167,8,16,"1,934",06-23-2023
11398,13427568,229,12,13,"2,482",06-23-2023
11399,13384536,240,15,12,"2,572",06-23-2023
11400,13318089,79,13,7,"1,875",06-23-2023
11401,13250715,196,19,7,"2,549",06-23-2023
11402,46210537,13,,1,339,06-23-2023
11403,13028247,207,14,18,"2,739",06-23-2023
11404,12472404,255,26,49,"3,204",06-23-2023
11405,12406815,160,24,25,"2,808",06-23-2023
11406,12182262,24,,6,299,06-23-2023
11407,12171450,87,4,17,931,06-23-2023
11408,12174075,53,1,7,416,06-23-2023
11409,12170793,348,51,35,"4,466",06-23-2023
11410,12130890,354,33,41,"4,155",06-23-2023
11411,12130383,201,12,12,"2,984",06-23-2023
11412,12107301,727,100,65,"9,779",06-23-2023
11413,12093402,72,8,9,674,06-23-2023
11414,11900835,114,21,15,"1,251",06-23-2023
11415,11878443,82,4,11,799,06-23-2023
11416,11875134,44,3,12,565,06-23-2023
11417,11817630,68,9,16,781,06-23-2023
11418,11682549,55,4,4,718,06-23-2023
11419,11682078,145,7,9,"1,804",06-23-2023
11420,11286780,15,1,2,192,06-23-2023
11421,11008230,110,6,14,"1,398",06-23-2023
11422,10999392,44,2,14,951,06-23-2023
11423,10990965,51,3,9,975,06-23-2023
11424,10928415,69,8,16,865,06-23-2023
11425,10892523,331,20,16,"4,406",06-23-2023
11426,10708392,128,5,6,"1,878",06-23-2023
11427,10655598,39,2,3,795,06-23-2023
11428,10543762,27,2,,392,06-23-2023
11429,10333154,598,70,30,"7,648",06-23-2023
11430,10321988,22,1,5,152,06-23-2023
11431,9896033,137,9,7,"2,081",06-23-2023
11432,9548522,180,9,3,"3,948",06-23-2023
11433,9490682,4,,,145,06-23-2023
11434,9062950,132,5,9,"1,647",06-23-2023
11435,9057463,4,,,124,06-23-2023
11436,8964634,19,,3,258,06-23-2023
11437,8786551,432,27,18,"4,725",06-23-2023
11438,8783401,51,6,6,511,06-23-2023
11439,8739550,238,18,8,"2,630",06-23-2023
11440,8731648,23,1,2,510,06-23-2023
11441,8666605,46,3,2,984,06-23-2023
11442,8667433,75,5,4,830,06-23-2023
11443,8666857,42,2,4,494,06-23-2023
11444,8661736,19,2,2,253,06-23-2023
11445,8625964,47,2,4,474,06-23-2023
11446,8607451,146,6,11,"2,244",06-23-2023
11447,8568871,246,19,30,"3,673",06-23-2023
11448,8456017,114,27,22,"1,383",06-23-2023
11449,8315419,15,,5,228,06-23-2023
11450,8107966,97,9,13,801,06-23-2023
11451,7898905,19,,4,250,06-23-2023
11452,7849768,41,5,13,422,06-23-2023
11453,7804423,236,7,6,"3,456",06-23-2023
11454,7669252,154,3,3,"2,749",06-23-2023
11455,7584124,16,1,1,362,06-23-2023
11456,7574554,20,1,1,365,06-23-2023
11457,7568299,83,6,6,"1,236",06-23-2023
11458,7567216,36,1,10,470,06-23-2023
11459,7334200,17,,2,342,06-23-2023
11460,34292530,104,12,2,"1,910",06-23-2023
11461,6743134,5,,,293,06-23-2023
11462,6556612,189,11,3,"4,327",06-23-2023
11463,6172984,125,11,57,"3,132",06-23-2023
11464,5861695,69,6,7,"1,539",06-23-2023
11465,5754256,133,11,44,"2,963",06-23-2023
11466,5754424,158,9,5,"3,253",06-23-2023
11467,5754394,85,6,5,"2,036",06-23-2023
11468,5726503,4,,,236,06-23-2023
11469,5590174,106,6,2,"1,669",06-23-2023
11470,5443742,51,9,12,853,06-23-2023
11471,5036569,83,4,24,"1,666",06-23-2023
11472,4858055,652,79,23,"6,574",06-23-2023
11473,4833506,436,43,23,"3,802",06-23-2023
11474,4774295,5,,1,170,06-23-2023
11475,4483883,6,,,106,06-23-2023
11476,4248678,70,7,11,842,06-23-2023
11477,4243329,63,5,13,"1,096",06-23-2023
11478,4182219,52,2,5,639,06-23-2023
11479,4182480,60,2,2,747,06-23-2023
11480,3841069,325,13,21,"5,248",06-23-2023
11481,3846424,324,37,18,"2,992",06-23-2023
11482,3709479,19,1,1,335,06-23-2023
11483,2282274,20,2,6,491,06-23-2023
11484,1267453,70,5,4,"1,281",06-23-2023
11485,1169828,115,5,9,"1,717",06-23-2023
11486,1084801,193,12,14,"3,828",06-23-2023
11487,44907388,294,44,147,"4,356",06-23-2023
11488,46640377,159,13,45,"1,084",06-23-2023
11489,47400718,25,4,11,282,06-23-2023
11490,46368685,862,111,926,"13,594",06-23-2023
11491,46755508,95,15,68,"3,912",06-23-2023
11492,46867039,264,20,24,"2,824",06-23-2023
11493,47836897,37,2,4,302,06-23-2023
11494,46788061,49,6,56,993,06-23-2023
11495,47226187,240,14,124,"3,814",06-23-2023
11496,47845816,41,,6,204,06-23-2023
11497,47262397,161,20,186,"1,994",06-23-2023
11498,47811550,191,21,33,993,06-23-2023
11499,45631399,345,46,110,"3,410",06-23-2023
11500,47851000,21,,4,376,06-23-2023
11501,47802628,128,11,9,637,06-23-2023
11502,45773677,461,54,549,"8,262",06-23-2023
11503,46481659,266,21,608,"5,390",06-23-2023
11504,47821801,47,3,11,220,06-23-2023
11505,44791411,162,15,25,644,2023-06-16
11506,47484628,78,1,5,643,2023-06-16
11507,45235999,94,10,4,"1,818",2023-06-16
11508,45056584,248,24,10,"2,248",2023-06-16
11509,47517634,22,2,4,292,2023-06-16
11510,46912513,69,10,12,479,2023-06-16
11511,47159170,26,3,8,366,2023-06-16
11512,44970565,0,0,6,57,2023-06-16
11513,45264931,177,26,58,"2,152",2023-06-16
11514,46930393,58,1,0,587,2023-06-16
11515,46885396,190,18,39,"1,263",2023-06-16
11516,44844073,10,1,6,180,2023-06-16
11517,45893086,215,13,22,"1,234",2023-06-16
11518,45598954,195,26,24,"1,178",2023-06-16
11519,46858498,53,4,24,641,2023-06-16
11520,47262397,156,19,184,"1,884",2023-06-16
11521,47200708,22,1,20,204,2023-06-16
11522,47295070,117,6,8,731,2023-06-16
11523,44854114,244,28,19,"2,418",2023-06-16
